ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10268701,HY455151,10-03-2015 17:00,036XX E 118TH ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,433,4,10,55,6,,,2015,10-10-2015 15:51,,,
10260844,HY448350,10-03-2015 16:58,035XX W PIERCE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1422,14,26,23,26,1152523,1910069,2015,10-10-2015 15:51,41.90909092,-87.71513684,"(41.909090921, -87.715136841)"
10260788,HY448379,10-03-2015 16:55,050XX W ADAMS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,1533,15,28,25,26,1142878,1898863,2015,10-10-2015 15:51,41.87852563,-87.75084801,"(41.87852563, -87.750848011)"
10260871,HY448364,10-03-2015 16:54,081XX S MARSHFIELD AVE,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,614,6,21,71,7,1166757,1850777,2015,10-10-2015 15:51,41.74609414,-87.66454328,"(41.746094138, -87.664543284)"
10267159,HY454373,10-03-2015 16:46,061XX S LOOMIS BLVD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,713,7,16,67,6,1168048,1864044,2015,10-12-2015 15:54,41.7824729,-87.65943192,"(41.782472895, -87.659431917)"
10260813,HY448347,10-03-2015 16:45,058XX S ARCHER AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,811,8,23,56,08A,1139878,1868650,2015,10-10-2015 15:51,41.79567197,-87.76260066,"(41.795671974, -87.762600661)"
10260763,HY448343,10-03-2015 16:45,017XX W 79TH ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,611,6,21,71,7,1166243,1852313,2015,10-10-2015 15:51,41.75032009,-87.66638307,"(41.750320089, -87.666383069)"
10261182,HY448877,10-03-2015 16:45,013XX N MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1423,14,26,24,14,1159164,1908723,2015,10-10-2015 15:51,41.90526346,-87.69077782,"(41.905263458, -87.69077782)"
10264203,HY448337,10-03-2015 16:44,008XX E 47TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,221,2,4,39,08B,1182616,1874028,2015,10-10-2015 15:51,41.80954412,-87.60571204,"(41.809544115, -87.605712037)"
10260790,HY448346,10-03-2015 16:44,035XX W POLK ST,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1133,11,24,27,08B,1152836,1896140,2015,10-10-2015 15:51,41.87086215,-87.71435613,"(41.870862149, -87.714356129)"
10260786,HY448345,10-03-2015 16:39,007XX N HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1121,11,27,23,18,1153581,1904633,2015,10-10-2015 15:51,41.89415304,-87.71139499,"(41.894153039, -87.711394985)"
10260888,HY448354,10-03-2015 16:38,079XX S EXCHANGE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,422,4,7,46,08B,1197209,1852954,2015,10-10-2015 15:51,41.75136432,-87.55288998,"(41.751364322, -87.552889982)"
10260937,HY448338,10-03-2015 16:35,075XX S KENWOOD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,411,4,5,43,04B,1186519,1855209,2015,10-10-2015 15:51,41.75781167,-87.5919918,"(41.757811671, -87.591991804)"
10260911,HY448372,10-03-2015 16:30,061XX S COTTAGE GROVE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,313,3,20,42,24,1182617,1864574,2015,10-10-2015 15:51,41.78360152,-87.60600176,"(41.783601519, -87.606001759)"
10260811,HY448330,10-03-2015 16:30,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,1176352,1900927,2015,10-10-2015 15:51,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
10260914,HY448314,10-03-2015 16:30,074XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,324,3,5,43,6,1188097,1856152,2015,10-10-2015 15:51,41.76036189,-87.58617869,"(41.760361887, -87.58617869)"
10260833,HY448360,10-03-2015 16:26,050XX S STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,FALSE,FALSE,224,2,3,38,3,1177130,1871508,2015,10-10-2015 15:51,41.8027547,-87.62590967,"(41.802754698, -87.625909672)"
10260893,HY448402,10-03-2015 16:20,048XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,223,2,4,38,14,1181076,1873007,2015,10-10-2015 15:51,41.80677805,-87.6113919,"(41.806778047, -87.611391895)"
10260802,HY448368,10-03-2015 16:20,043XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,2534,25,31,23,26,1147061,1910278,2015,10-10-2015 15:51,41.90977071,-87.73519655,"(41.909770708, -87.735196552)"
10260826,HY448373,10-03-2015 16:15,132XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,533,5,9,54,08B,1181060,1817581,2015,10-10-2015 15:51,41.65468284,-87.61315147,"(41.654682838, -87.613151465)"
10260771,HY448313,10-03-2015 16:10,091XX S EGGLESTON AVE,1661,GAMBLING,GAME/DICE,ALLEY,TRUE,FALSE,2223,22,21,73,19,1174893,1844276,2015,10-10-2015 15:51,41.72807715,-87.63492462,"(41.728077154, -87.634924617)"
10260794,HY448324,10-03-2015 16:10,050XX W WASHINGTON BLVD,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1532,15,28,25,08A,1142711,1900032,2015,10-10-2015 15:51,41.88173662,-87.75143211,"(41.88173662, -87.751432105)"
10260776,HY448329,10-03-2015 16:05,054XX S BISHOP ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,934,9,16,61,3,1167590,1868709,2015,10-10-2015 15:51,41.79528405,-87.66097733,"(41.795284054, -87.660977325)"
10260832,HY448348,10-03-2015 16:01,043XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,924,9,12,61,08B,1166397,1876037,2015,10-10-2015 15:51,41.81541845,-87.66514317,"(41.815418448, -87.66514317)"
10260824,HY448326,10-03-2015 16:01,070XX S ASHLAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,GAS STATION,TRUE,FALSE,734,7,17,67,26,1166899,1857936,2015,10-10-2015 15:51,41.76573639,-87.66381882,"(41.76573639, -87.66381882)"
10260922,HY448312,10-03-2015 16:00,031XX S HARDING AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,FALSE,FALSE,1031,10,22,30,3,1150543,1883387,2015,10-10-2015 15:51,41.83591142,-87.72310734,"(41.835911418, -87.723107336)"
10260774,HY448325,10-03-2015 16:00,082XX S DOBSON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,631,6,8,44,6,1184672,1850742,2015,10-10-2015 15:51,41.74559725,-87.5989005,"(41.745597247, -87.598900499)"
10260913,HY448395,10-03-2015 16:00,068XX S INDIANA AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,FALSE,FALSE,322,3,20,69,11,1178773,1859747,2015,10-10-2015 15:51,41.7704441,-87.62024184,"(41.770444101, -87.62024184)"
10261614,HY449497,10-03-2015 16:00,0000X E RANDOLPH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,32,7,1176930,1901295,2015,10-10-2015 15:51,41.88449694,-87.62574312,"(41.884496941, -87.625743121)"
10262048,HY449954,10-03-2015 16:00,081XX S FRANCISCO AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,835,8,18,70,6,1158461,1850469,2015,10-10-2015 15:51,41.74542186,-87.69495018,"(41.745421856, -87.694950176)"
10260841,HY448421,10-03-2015 16:00,022XX S ARCHER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,914,9,25,34,08B,1173751,1889222,2015,10-10-2015 15:51,41.85143913,-87.63777593,"(41.851439133, -87.637775932)"
10262041,HY449952,10-03-2015 16:00,058XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1622,16,45,15,14,1136457,1930985,2015,10-10-2015 15:51,41.96678924,-87.77365515,"(41.966789236, -87.773655152)"
10261401,HY449041,10-03-2015 16:00,002XX E CULLERTON ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,132,1,2,33,5,1178093,1890745,2015,10-10-2015 15:51,41.85552073,-87.62179361,"(41.85552073, -87.621793612)"
10262803,HY450593,10-03-2015 16:00,003XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,114,1,2,32,6,1177341,1898860,2015,10-10-2015 15:51,41.87780586,-87.62430777,"(41.877805859, -87.624307765)"
10260873,HY448291,10-03-2015 16:00,0000X N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1177309,1900530,2015,10-10-2015 15:51,41.88238916,-87.62437461,"(41.882389156, -87.624374606)"
10270165,HY458034,10-03-2015 16:00,037XX W MARQUETTE RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,833,8,13,65,08B,,,2015,10-12-2015 15:56,,,
10260736,HY448285,10-03-2015 15:55,008XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,2,32,6,1176486,1896541,2015,10-10-2015 15:51,41.87146172,-87.62751709,"(41.871461723, -87.627517093)"
10260984,HY448400,10-03-2015 15:45,011XX N KILBOURN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1111,11,37,23,7,1146159,1907374,2015,10-10-2015 15:51,41.90181904,-87.73858412,"(41.901819039, -87.738584122)"
10261765,HY448356,10-03-2015 15:45,033XX N OLEANDER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1631,16,36,17,08B,,,2015,10-10-2015 15:51,,,
10260816,HY448289,10-03-2015 15:45,081XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,614,6,21,71,08B,1167089,1850738,2015,10-10-2015 15:51,41.74598003,-87.66332788,"(41.745980029, -87.663327876)"
10260986,HY448281,10-03-2015 15:35,046XX W DIVERSEY AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2521,25,31,20,04A,1145033,1918215,2015,10-10-2015 15:51,41.9315892,-87.74244575,"(41.931589197, -87.74244575)"
10260747,HY448272,10-03-2015 15:34,069XX S LAFLIN ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,734,7,17,67,26,1167531,1858800,2015,10-10-2015 15:51,41.7680938,-87.66147759,"(41.768093796, -87.66147759)"
10260987,HY448260,10-03-2015 15:34,046XX W DIVERSEY AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2521,25,31,20,04A,1144951,1918212,2015,10-10-2015 15:51,41.93158252,-87.74274717,"(41.931582515, -87.742747165)"
10260872,HY448277,10-03-2015 15:31,004XX W DIVISION ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,1821,18,27,8,08B,1173134,1908289,2015,10-10-2015 15:51,41.90377392,-87.63947471,"(41.903773922, -87.639474705)"
10260804,HY448298,10-03-2015 15:30,056XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,712,7,20,68,7,1171933,1867456,2015,10-10-2015 15:51,41.79175137,-87.64508828,"(41.79175137, -87.645088281)"
10265896,HY453240,10-03-2015 15:30,026XX W ESTES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2411,24,50,2,14,1157435,1947004,2015,10-12-2015 15:54,42.01034414,-87.69608332,"(42.010344135, -87.696083316)"
10260770,HY448359,10-03-2015 15:30,015XX N DAMEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162795,1909900,2015,10-10-2015 15:51,41.90841782,-87.67740693,"(41.908417822, -87.67740693)"
10260852,HY448442,10-03-2015 15:30,028XX W ADDISON ST,890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1733,17,33,21,6,1156642,1923795,2015,10-10-2015 15:51,41.94667363,-87.6996328,"(41.946673633, -87.6996328)"
10260805,HY448310,10-03-2015 15:30,066XX S SEELEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,726,7,15,67,08B,1163837,1860700,2015,10-10-2015 15:51,41.77338604,-87.67496456,"(41.77338604, -87.674964556)"
10261719,HY448676,10-03-2015 15:30,030XX W GUNNISON ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1713,17,33,14,5,,,2015,10-10-2015 15:51,,,
10260976,HY448321,10-03-2015 15:30,025XX W CERMAK RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1034,10,25,31,6,1159734,1889313,2015,10-10-2015 15:51,41.85198889,-87.68921912,"(41.851988885, -87.689219118)"
10261084,HY448749,10-03-2015 15:30,029XX S DEARBORN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,133,1,3,35,26,1176406,1885545,2015,10-10-2015 15:51,41.84128975,-87.62814236,"(41.841289747, -87.628142362)"
10260829,HY448268,10-03-2015 15:29,0000X E 60TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,232,2,20,40,08B,1177917,1865250,2015,10-10-2015 15:51,41.78556434,-87.623213,"(41.785564336, -87.623212998)"
10260917,HY448255,10-03-2015 15:25,065XX S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,321,3,20,42,08B,1181358,1861785,2015,10-10-2015 15:51,41.77597737,-87.61070358,"(41.775977369, -87.610703578)"
10260759,HY448261,10-03-2015 15:25,087XX S ST LAWRENCE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,632,6,6,44,6,1181762,1847348,2015,10-10-2015 15:51,41.73635139,-87.60966775,"(41.736351389, -87.60966775)"
10260780,HY448274,10-03-2015 15:23,120XX S BISHOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08B,1168839,1824905,2015,10-10-2015 15:51,41.67505268,-87.65765827,"(41.675052683, -87.657658272)"
10260758,HY448266,10-03-2015 15:15,0000X N ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1224,12,27,28,3,1165754,1900217,2015,10-10-2015 15:51,41.88178436,-87.66681339,"(41.881784363, -87.666813391)"
10262287,HY450144,10-03-2015 15:11,062XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,311,3,20,40,26,1178263,1863570,2015,10-10-2015 15:51,41.7809464,-87.62199537,"(41.780946398, -87.621995369)"
10260814,HY448315,10-03-2015 15:10,035XX W ARMITAGE AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,1413,14,26,22,3,1152830,1913069,2015,10-10-2015 15:51,41.91731711,-87.71392947,"(41.917317112, -87.713929467)"
10260760,HY448252,10-03-2015 15:10,032XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1422,14,26,23,6,1154551,1910454,2015,10-10-2015 15:51,41.91010705,-87.70767654,"(41.910107045, -87.707676543)"
10260882,HY448474,10-03-2015 15:07,024XX N SPAULDING AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1413,14,35,22,26,1153665,1916039,2015,10-10-2015 15:51,41.92545045,-87.71078243,"(41.925450451, -87.710782432)"
10260803,HY448240,10-03-2015 15:05,040XX W DICKENS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,TRUE,2525,25,30,20,26,1149264,1913653,2015,10-10-2015 15:51,41.91898959,-87.72701593,"(41.918989589, -87.727015932)"
10261295,HY448952,10-03-2015 15:00,034XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,822,8,14,63,14,1154564,1867937,2015,10-10-2015 15:51,41.79343522,-87.70876482,"(41.793435216, -87.70876482)"
10260869,HY448470,10-03-2015 15:00,079XX S HERMITAGE AVE,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,611,6,21,71,7,1166061,1851979,2015,10-10-2015 15:51,41.74940742,-87.66705948,"(41.749407415, -87.667059479)"
10261317,HY448988,10-03-2015 15:00,007XX N LECLAIRE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1531,15,28,25,11,1142227,1904309,2015,10-10-2015 15:51,41.89348222,-87.75310317,"(41.893482218, -87.75310317)"
10260738,HY448283,10-03-2015 15:00,117XX S HALSTED ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,524,5,34,53,18,1173104,1826826,2015,10-10-2015 15:51,41.68023139,-87.64199121,"(41.680231385, -87.641991205)"
10263880,HY451622,10-03-2015 15:00,030XX N KENNETH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2523,25,31,20,6,1146187,1919781,2015,10-10-2015 15:51,41.93586454,-87.738165,"(41.935864542, -87.738164998)"
10263774,HY451388,10-03-2015 15:00,027XX N MILWAUKEE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONSTRUCTION SITE,FALSE,FALSE,1412,14,35,22,14,1153520,1918212,2015,10-10-2015 15:51,41.93141623,-87.71125731,"(41.931416225, -87.711257305)"
10261363,HY449150,10-03-2015 15:00,051XX S LONG AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,814,8,23,56,14,1141234,1869916,2015,10-10-2015 15:51,41.79912128,-87.75759697,"(41.799121277, -87.757596966)"
10260891,HY448464,10-03-2015 15:00,039XX W 24TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1013,10,22,30,5,1150615,1887771,2015,10-10-2015 15:51,41.84794027,-87.72272878,"(41.847940271, -87.722728776)"
10261098,HY448780,10-03-2015 15:00,048XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2522,25,31,19,7,1143780,1915524,2015,10-10-2015 15:51,41.92422843,-87.74711798,"(41.924228431, -87.747117979)"
10260718,HY448236,10-03-2015 15:00,015XX N LOREL AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,2532,25,37,25,18,1140406,1909776,2015,10-10-2015 15:51,41.90851791,-87.75965689,"(41.908517909, -87.759656887)"
10264323,HY451884,10-03-2015 15:00,060XX S WESTERN AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,825,8,16,66,6,1161408,1864461,2015,10-10-2015 15:51,41.78375742,-87.68376461,"(41.783757424, -87.683764609)"
10262697,HY449953,10-03-2015 15:00,011XX W 37TH ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,915,9,11,60,5,1169439,1880268,2015,10-10-2015 15:51,41.82696329,-87.65386188,"(41.826963287, -87.653861879)"
10260916,HY448251,10-03-2015 15:00,013XX E 87TH ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,412,4,8,48,08A,1186818,1847569,2015,10-10-2015 15:51,41.73683968,-87.59113753,"(41.736839681, -87.591137533)"
10263752,HY451423,10-03-2015 14:45,028XX N CLARK ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1934,19,44,6,6,1171402,1919138,2015,10-10-2015 15:51,41.93358238,-87.64551708,"(41.933582379, -87.645517082)"
10262390,HY449971,10-03-2015 14:45,012XX S CANAL ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,124,1,2,28,11,1173308,1894828,2015,10-10-2015 15:51,41.86683225,-87.6392355,"(41.866832248, -87.639235498)"
10260705,HY448206,10-03-2015 14:40,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,131,1,2,33,26,1176964,1894831,2015,10-10-2015 15:51,41.86675858,-87.62581394,"(41.866758579, -87.625813935)"
10260710,HY448222,10-03-2015 14:33,014XX N MAYFIELD AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2531,25,29,25,24,1136758,1908936,2015,10-10-2015 15:51,41.90627902,-87.77307822,"(41.906279016, -87.773078217)"
10260720,HY448242,10-03-2015 14:30,031XX S CALIFORNIA AVE,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1033,10,12,30,08A,1158209,1883317,2015,10-10-2015 15:51,41.83556644,-87.69497987,"(41.83556644, -87.694979868)"
10261085,HY448695,10-03-2015 14:30,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182556,1867223,2015,10-10-2015 15:51,41.79087203,-87.60614326,"(41.790872026, -87.606143261)"
10260808,HY448276,10-03-2015 14:30,055XX S DAMEN AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,715,7,15,67,3,1163974,1867804,2015,10-10-2015 15:51,41.79287746,-87.67426274,"(41.792877464, -87.674262736)"
10260957,HY448383,10-03-2015 14:30,049XX W ARTHINGTON ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1533,15,24,25,08B,1143809,1895517,2015,10-10-2015 15:51,41.8693264,-87.74751338,"(41.869326398, -87.747513383)"
10260728,HY448205,10-03-2015 14:27,018XX N MOBILE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2513,25,29,25,14,1134202,1911549,2015,10-10-2015 15:51,41.91349484,-87.78240589,"(41.913494839, -87.782405892)"
10260681,HY448216,10-03-2015 14:24,071XX S CLAREMONT AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,832,8,18,66,18,1161971,1857254,2015,10-10-2015 15:51,41.76396872,-87.68190059,"(41.763968724, -87.681900589)"
10260664,HY448187,10-03-2015 14:15,002XX W 106TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,512,5,34,49,14,1176490,1834648,2015,10-10-2015 15:51,41.70162089,-87.6293629,"(41.701620892, -87.629362898)"
10261269,HY449045,10-03-2015 14:15,051XX S CARPENTER ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,934,9,16,61,08A,1170186,1870711,2015,10-10-2015 15:51,41.80072165,-87.65139952,"(41.800721652, -87.651399515)"
10260929,HY448246,10-03-2015 14:10,021XX W HOWARD ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2424,24,49,1,08A,1160858,1950356,2015,10-10-2015 15:51,42.01947149,-87.68339521,"(42.019471494, -87.683395206)"
10260765,HY448225,10-03-2015 14:06,049XX W ARTHINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,1533,15,24,25,08B,1143809,1895517,2015,10-10-2015 15:51,41.8693264,-87.74751338,"(41.869326398, -87.747513383)"
10264169,HY450794,10-03-2015 14:00,001XX E 26TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,133,1,2,33,6,1177818,1887145,2015,10-12-2015 15:54,41.84564833,-87.6229123,"(41.845648332, -87.622912296)"
10261388,HY449163,10-03-2015 14:00,030XX W GUNNISON ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1713,17,33,14,5,1155251,1932065,2015,10-10-2015 15:51,41.96939514,-87.70452266,"(41.96939514, -87.704522659)"
10262494,HY450295,10-03-2015 14:00,011XX W MARQUETTE RD,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,724,7,17,68,6,1169659,1860365,2015,10-10-2015 15:51,41.77234247,-87.65363214,"(41.772342473, -87.653632142)"
10260712,HY448233,10-03-2015 14:00,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162642,1909430,2015,10-10-2015 15:51,41.90713132,-87.67798217,"(41.907131317, -87.677982167)"
10261008,HY448633,10-03-2015 14:00,044XX S ST LOUIS AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,821,8,14,58,5,1153814,1875052,2015,10-10-2015 15:51,41.8129747,-87.71132623,"(41.812974697, -87.711326225)"
10264473,HY448280,10-03-2015 14:00,109XX S ESMOND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2212,22,19,75,08B,,,2015,10-10-2015 15:51,,,
10262281,HY450045,10-03-2015 14:00,094XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2221,22,21,73,6,1167325,1842212,2015,10-10-2015 15:51,41.72257838,-87.66270655,"(41.722578383, -87.662706548)"
10261586,HY449345,10-03-2015 14:00,043XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1722,17,39,16,14,1148951,1928377,2015,10-10-2015 15:51,41.95939955,-87.7277838,"(41.959399549, -87.727783797)"
10260779,HY448173,10-03-2015 14:00,029XX S POPLAR AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,913,9,11,60,6,1170627,1885385,2015,10-10-2015 15:51,41.84097894,-87.64935384,"(41.84097894, -87.649353839)"
10260875,HY448466,10-03-2015 14:00,018XX N ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1422,14,26,22,08B,1152967,1912116,2015,10-10-2015 15:51,41.91469928,-87.71345143,"(41.91469928, -87.713451432)"
10260817,HY448279,10-03-2015 14:00,001XX E WALTON ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1833,18,42,8,08B,1177514,1906956,2015,10-10-2015 15:51,41.90001777,-87.62342663,"(41.900017769, -87.623426629)"
